157.46.160.179 - - [21/Jun/2025:01:01:28 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:30 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35531 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:32 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:34 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35532 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
176.9.65.136 - - [21/Jun/2025:01:02:08 +0500] "POST /wp-cron.php?doing_wp_cron=1750449728.7932090759277343750000 HTTP/1.1" 200 3488 "-" "WordPress/6.8.1; https://starmakerwm.com"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/date.min.js?ver=85ff222add187a4e358f HTTP/2.0" 200 43408 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/notices.min.js?ver=673a68a7ac2f556ed50b HTTP/2.0" 200 981 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/keyboard-shortcuts.min.js?ver=32686e58e84193ce808b HTTP/2.0" 200 1349 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/preferences-persistence.min.js?ver=9307a8c9e3254140a223 HTTP/2.0" 200 2123 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/preferences.min.js?ver=4aa23582b858c882a887 HTTP/2.0" 200 2906 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/commands.min.js?ver=14ee29ad1743be844b11 HTTP/2.0" 200 16438 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/components.min.js?ver=336a01176fa8097fbf37 HTTP/2.0" 200 229093 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/token-list.min.js?ver=3b5f5dcfde830ecef24f HTTP/2.0" 200 616 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/style-engine.min.js?ver=08cc10e9532531e22456 HTTP/2.0" 200 2110 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/wp-util.min.js?ver=6.8.1 HTTP/2.0" 200 813 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/underscore.min.js?ver=1.13.7 HTTP/2.0" 200 7351 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-content/plugins/pojo-accessibility/assets/build/gutenberg-custom-link.js?ver=42a2a59090c5731808c1 HTTP/2.0" 200 477 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/dist/block-editor.min.js?ver=c8c5e4e00ad4a1c77679 HTTP/2.0" 200 261726 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-contact-form-7-tracker.js?ver=1.21.1 HTTP/2.0" 200 389 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-content/plugins/duracelltomi-google-tag-manager/dist/js/gtm4wp-form-move-tracker.js?ver=1.21.1 HTTP/2.0" 200 347 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.9.4 HTTP/2.0" 200 1483 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5 HTTP/2.0" 200 39748 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-includes/js/imagesloaded.min.js?ver=5.0.0 HTTP/2.0" 200 1860 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/themes/bloghash/assets/js/bloghash-wc.min.js?ver=1.0.21 HTTP/2.0" 200 1247 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/themes/bloghash/assets/js/bloghash.min.js?ver=1.0.21 HTTP/2.0" 200 5453 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/woocommerce/assets/js/sourcebuster/sourcebuster.min.js?ver=9.9.4 HTTP/2.0" 200 4841 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=9.9.4 HTTP/2.0" 200 1162 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/google-site-kit/dist/assets/js/googlesitekit-consent-mode-8917f4bdb6ac659920cf.js HTTP/2.0" 200 25664 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/wp-consent-api/assets/js/wp-consent-api.min.js?ver=1.0.8 HTTP/2.0" 200 732 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/send-app/assets/js/send-app-elementor-form-tracker.js?ver=1.4.0 HTTP/2.0" 200 1288 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/themes/bloghash/assets/js/vendors/vanilla-marquee.min.js?ver=1.0.21 HTTP/2.0" 200 2169 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/woocommerce/assets/js/frontend/wp-consent-api-integration.min.js?ver=9.9.4 HTTP/2.0" 200 273 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/themes/bloghash/assets/js/bloghash-slider.min.js?ver=1.0.21 HTTP/2.0" 200 349 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220530-101539.jpg HTTP/2.0" 200 401471 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.9.4 HTTP/2.0" 200 1402 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/WhatsApp-Image-2022-08-29-at-2.47.18-PM.jpeg HTTP/2.0" 200 34805 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/WhatsApp-Image-2022-08-29-at-2.47.18-PM-1.jpeg HTTP/2.0" 200 61031 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220530-111321.jpg HTTP/2.0" 200 299960 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220512-132953.jpg HTTP/2.0" 200 171091 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220512-101930.jpg HTTP/2.0" 200 193488 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220514-223146.jpg HTTP/2.0" 200 129330 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220516-104735.jpg HTTP/2.0" 200 144878 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220523-233704.jpg HTTP/2.0" 200 154510 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220529-212644.jpg HTTP/2.0" 200 689834 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220529-212659.jpg HTTP/2.0" 200 697725 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:53 +0500] "GET /wp-json/wp/v2/users/me?context=edit&_locale=user HTTP/2.0" 401 0 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
152.58.33.122 - - [21/Jun/2025:07:52:54 +0500] "GET /wp-content/uploads/2024/12/Screenshot_20220529-212719.jpg HTTP/2.0" 200 659582 "https://starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLnfVCrMh0sB4FXmRGOKp3yDcZL8C0jnkqBKOVCYLaarUS2ix06RLUaAkWUEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
176.9.65.136 - - [21/Jun/2025:07:57:45 +0500] "POST /wp-cron.php?doing_wp_cron=1750474665.7235109806060791015625 HTTP/1.1" 200 289 "-" "WordPress/6.8.1; https://starmakerwm.com"
194.163.134.155 - - [21/Jun/2025:07:57:44 +0500] "POST /xmlrpc.php HTTP/1.1" 200 523 "http://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
176.9.65.136 - - [21/Jun/2025:08:00:12 +0500] "POST /wp-cron.php?doing_wp_cron=1750474812.1532940864562988281250 HTTP/1.1" 200 289 "-" "WordPress/6.8.1; https://starmakerwm.com"
44.208.200.129 - - [21/Jun/2025:08:00:10 +0500] "POST /xmlrpc.php HTTP/1.1" 200 523 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0"
176.9.65.136 - - [21/Jun/2025:08:02:54 +0500] "POST /wp-cron.php?doing_wp_cron=1750474974.2238340377807617187500 HTTP/1.1" 200 289 "-" "WordPress/6.8.1; https://starmakerwm.com"
64.23.170.70 - - [21/Jun/2025:08:02:53 +0500] "POST /xmlrpc.php HTTP/1.1" 200 523 "http://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.5615.138 Safari/537.36"
176.9.65.136 - - [21/Jun/2025:08:12:47 +0500] "POST /wp-cron.php?doing_wp_cron=1750475567.0546729564666748046875 HTTP/1.1" 200 3486 "-" "WordPress/6.8.1; https://starmakerwm.com"
